epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
378,17797.5,0.20922,0.18574,0.8158,0.9995,0.99947,0.995,0.96136,0.17175,0.15733,0.7693,0.00066925,0.00066925,0.00066925
379,17844.6,0.20804,0.18466,0.81534,0.99951,0.99947,0.995,0.96167,0.17167,0.15731,0.76926,0.0006445,0.0006445,0.0006445
380,17891.8,0.20734,0.1849,0.81394,0.99953,0.99947,0.995,0.96176,0.17146,0.15715,0.7692,0.00061975,0.00061975,0.00061975
381,17938.8,0.20834,0.18464,0.81574,0.99955,0.99947,0.995,0.96168,0.17145,0.15721,0.76918,0.000595,0.000595,0.000595
382,17985.9,0.20762,0.18421,0.81482,0.99956,0.99947,0.995,0.96169,0.17152,0.15734,0.76918,0.00057025,0.00057025,0.00057025
383,18032.7,0.20789,0.18439,0.81525,0.99959,0.99947,0.995,0.96153,0.17157,0.15725,0.76918,0.0005455,0.0005455,0.0005455
384,18079.7,0.20892,0.1854,0.81465,0.9996,0.99947,0.995,0.96128,0.17178,0.15734,0.76922,0.00052075,0.00052075,0.00052075
385,18126.8,0.20632,0.18344,0.81347,0.99961,0.99947,0.995,0.9615,0.17185,0.15749,0.76921,0.000496,0.000496,0.000496
386,18173.8,0.20685,0.18399,0.81535,0.99961,0.99947,0.995,0.96143,0.17205,0.15753,0.76925,0.00047125,0.00047125,0.00047125
387,18220.8,0.20573,0.18241,0.81337,0.99962,0.99947,0.995,0.96135,0.17213,0.15747,0.76926,0.0004465,0.0004465,0.0004465
388,18267.9,0.20598,0.18258,0.81458,0.99962,0.99947,0.995,0.96123,0.17219,0.15764,0.76926,0.00042175,0.00042175,0.00042175
389,18315,0.20703,0.18387,0.81384,0.99963,0.99948,0.995,0.96132,0.17214,0.15758,0.76926,0.000397,0.000397,0.000397
390,18362.1,0.20686,0.18405,0.81475,0.99963,0.99948,0.995,0.96147,0.17221,0.15762,0.76926,0.00037225,0.00037225,0.00037225
391,18409,0.19,0.15801,0.79607,0.99963,0.99948,0.995,0.96121,0.17212,0.15746,0.76921,0.0003475,0.0003475,0.0003475
392,18455.5,0.18572,0.15547,0.79529,0.99963,0.99948,0.995,0.96133,0.17204,0.15743,0.76918,0.00032275,0.00032275,0.00032275
393,18501.6,0.18405,0.15351,0.79555,0.99963,0.99948,0.995,0.96109,0.17214,0.1575,0.76921,0.000298,0.000298,0.000298
394,18548.1,0.18436,0.1539,0.79475,0.99963,0.99948,0.995,0.9609,0.17226,0.15752,0.76923,0.00027325,0.00027325,0.00027325
395,18594.4,0.18198,0.15217,0.79379,0.99963,0.99948,0.995,0.96115,0.17232,0.15745,0.76924,0.0002485,0.0002485,0.0002485
396,18640.8,0.18276,0.15317,0.79516,0.99963,0.99948,0.995,0.96123,0.17233,0.15741,0.76922,0.00022375,0.00022375,0.00022375
397,18687.2,0.18135,0.1523,0.79344,0.99963,0.99948,0.995,0.96107,0.17241,0.15759,0.76924,0.000199,0.000199,0.000199
398,18733.7,0.18092,0.15121,0.7935,0.99963,0.99948,0.995,0.9612,0.1725,0.15756,0.76927,0.00017425,0.00017425,0.00017425
399,18780.2,0.18099,0.15109,0.79403,0.99963,0.99948,0.995,0.961,0.17275,0.1576,0.7693,0.0001495,0.0001495,0.0001495
400,18826.6,0.18052,0.15084,0.79451,0.99963,0.99948,0.995,0.96099,0.17289,0.15771,0.76931,0.00012475,0.00012475,0.00012475
